ACCID,DB,Feature,Start,End,misc1,Strand,misc2,Notes,gene_synonym,ECKnb,JWnb,Bnb,locus_tag,GeneID,Parent,ID,gbkey,gene_biotype,gene,product
AP009048.1,DDBJ,CDS,4387323,4388300,.,+,0,ID=cds-BAE78159.1;Parent=gene-poxA;Dbxref=NCBI_GP:BAE78159.1;Name=BAE78159.1;Note=ECK4151:JW4116:b4155;gbkey=CDS;gene=poxA;product=predicted lysyl-tRNA synthetase;protein_id=BAE78159.1;transl_table=11,ECK4151:JW4116:b4155,ECK4151,JW4116,b4155,NA,NA,gene-poxA,cds-BAE78159.1,CDS,protein_coding,poxA,predicted lysyl-tRNA synthetase
AP009048.1,DDBJ,CDS,4388519,4390021,.,+,0,ID=cds-BAE78160.1;Parent=gene-yjeM;Dbxref=NCBI_GP:BAE78160.1;Name=BAE78160.1;Note=ECK4152:JW5739:b4156;gbkey=CDS;gene=yjeM;product=predicted transporter;protein_id=BAE78160.1;transl_table=11,ECK4152:JW5739:b4156,ECK4152,JW5739,b4156,NA,NA,gene-yjeM,cds-BAE78160.1,CDS,protein_coding,yjeM,predicted transporter
AP009048.1,DDBJ,CDS,4390073,4390387,.,+,0,ID=cds-BAE78161.1;Parent=gene-yjeN;Dbxref=NCBI_GP:BAE78161.1;Name=BAE78161.1;Note=ECK4153:JW4118:b4157;gbkey=CDS;gene=yjeN;product=hypothetical protein;protein_id=BAE78161.1;transl_table=11,ECK4153:JW4118:b4157,ECK4153,JW4118,b4157,NA,NA,gene-yjeN,cds-BAE78161.1,CDS,protein_coding,yjeN,hypothetical protein
AP009048.1,DDBJ,CDS,4390384,4390698,.,+,0,ID=cds-BAE78162.1;Parent=gene-yjeO;Dbxref=NCBI_GP:BAE78162.1;Name=BAE78162.1;Note=ECK4154:JW4119:b4158;gbkey=CDS;gene=yjeO;product=conserved inner membrane protein;protein_id=BAE78162.1;transl_table=11,ECK4154:JW4119:b4158,ECK4154,JW4119,b4158,NA,NA,gene-yjeO,cds-BAE78162.1,CDS,protein_coding,yjeO,conserved inner membrane protein
AP009048.1,DDBJ,CDS,4390727,4394050,.,-,0,ID=cds-BAE78163.1;Parent=gene-yjeP;Dbxref=NCBI_GP:BAE78163.1;Name=BAE78163.1;Note=ECK4155:JW4120:b4159;gbkey=CDS;gene=yjeP;product=predicted mechanosensitive channel;protein_id=BAE78163.1;transl_table=11,ECK4155:JW4120:b4159,ECK4155,JW4120,b4159,NA,NA,gene-yjeP,cds-BAE78163.1,CDS,protein_coding,yjeP,predicted mechanosensitive channel
AP009048.1,DDBJ,CDS,4394072,4395040,.,-,0,ID=cds-BAE78164.1;Parent=gene-psd;Dbxref=NCBI_GP:BAE78164.1;Name=BAE78164.1;Note=ECK4156:JW4121:b4160;gbkey=CDS;gene=psd;product=phosphatidylserine decarboxylase;protein_id=BAE78164.1;transl_table=11,ECK4156:JW4121:b4160,ECK4156,JW4121,b4160,NA,NA,gene-psd,cds-BAE78164.1,CDS,protein_coding,psd,phosphatidylserine decarboxylase
AP009048.1,DDBJ,CDS,4395137,4396189,.,-,0,ID=cds-BAE78165.1;Parent=gene-rsgA;Dbxref=NCBI_GP:BAE78165.1;Name=BAE78165.1;Note=ECK4157:JW4122:b4161;gbkey=CDS;gene=rsgA;product=ribosome small subunit-dependent GTPase A;protein_id=BAE78165.1;transl_table=11,ECK4157:JW4122:b4161,ECK4157,JW4122,b4161,NA,NA,gene-rsgA,cds-BAE78165.1,CDS,protein_coding,rsgA,ribosome small subunit-dependent GTPase A
AP009048.1,DDBJ,CDS,4396284,4396829,.,+,0,ID=cds-BAE78166.1;Parent=gene-orn;Dbxref=NCBI_GP:BAE78166.1;Name=BAE78166.1;Note=ECK4158:JW5740:b4162;gbkey=CDS;gene=orn;product=oligoribonuclease;protein_id=BAE78166.1;transl_table=11,ECK4158:JW5740:b4162,ECK4158,JW5740,b4162,NA,NA,gene-orn,cds-BAE78166.1,CDS,protein_coding,orn,oligoribonuclease
AP009048.1,DDBJ,tRNA,4397040,4397115,.,+,.,ID=rna-glyV;Parent=gene-glyV;Note=ECK4159:JWR0112:b4163%3B~Glycine tRNA3;gbkey=tRNA;gene=glyV;product=tRNA-Gly,ECK4159:JWR0112:b4163%3B~Glycine tRNA3,ECK4159,JWR0112,b4163,NA,NA,gene-glyV,rna-glyV,tRNA,tRNA,glyV,tRNA-Gly
AP009048.1,DDBJ,exon,4397040,4397115,.,+,.,ID=exon-glyV-1;Parent=rna-glyV;Note=ECK4159:JWR0112:b4163%3B~Glycine tRNA3;gbkey=tRNA;gene=glyV;product=tRNA-Gly,ECK4159:JWR0112:b4163%3B~Glycine tRNA3,ECK4159,JWR0112,b4163,NA,NA,rna-glyV,exon-glyV-1,tRNA,tRNA,glyV,tRNA-Gly
AP009048.1,DDBJ,tRNA,4397152,4397227,.,+,.,ID=rna-glyX;Parent=gene-glyX;Note=ECK4160:JWR0113:b4164%3B~Glycine tRNA3;gbkey=tRNA;gene=glyX;product=tRNA-Gly,ECK4160:JWR0113:b4164%3B~Glycine tRNA3,ECK4160,JWR0113,b4164,NA,NA,gene-glyX,rna-glyX,tRNA,tRNA,glyX,tRNA-Gly
AP009048.1,DDBJ,exon,4397152,4397227,.,+,.,ID=exon-glyX-1;Parent=rna-glyX;Note=ECK4160:JWR0113:b4164%3B~Glycine tRNA3;gbkey=tRNA;gene=glyX;product=tRNA-Gly,ECK4160:JWR0113:b4164%3B~Glycine tRNA3,ECK4160,JWR0113,b4164,NA,NA,rna-glyX,exon-glyX-1,tRNA,tRNA,glyX,tRNA-Gly
AP009048.1,DDBJ,tRNA,4397263,4397338,.,+,.,ID=rna-glyY;Parent=gene-glyY;Note=ECK4161:JWR0114:b4165%3B~Glycine tRNA3;gbkey=tRNA;gene=glyY;product=tRNA-Gly,ECK4161:JWR0114:b4165%3B~Glycine tRNA3,ECK4161,JWR0114,b4165,NA,NA,gene-glyY,rna-glyY,tRNA,tRNA,glyY,tRNA-Gly
AP009048.1,DDBJ,exon,4397263,4397338,.,+,.,ID=exon-glyY-1;Parent=rna-glyY;Note=ECK4161:JWR0114:b4165%3B~Glycine tRNA3;gbkey=tRNA;gene=glyY;product=tRNA-Gly,ECK4161:JWR0114:b4165%3B~Glycine tRNA3,ECK4161,JWR0114,b4165,NA,NA,rna-glyY,exon-glyY-1,tRNA,tRNA,glyY,tRNA-Gly
AP009048.1,DDBJ,CDS,4397608,4398747,.,-,0,ID=cds-BAE78167.1;Parent=gene-yjeS;Dbxref=NCBI_GP:BAE78167.1;Name=BAE78167.1;Note=ECK4162:JW4124:b4166;gbkey=CDS;gene=yjeS;product=predicted Fe-S electron transport protein;protein_id=BAE78167.1;transl_table=11,ECK4162:JW4124:b4166,ECK4162,JW4124,b4166,NA,NA,gene-yjeS,cds-BAE78167.1,CDS,protein_coding,yjeS,predicted Fe-S electron transport protein
AP009048.1,DDBJ,CDS,4398746,4400293,.,+,0,ID=cds-BAE78168.1;Parent=gene-yjeF;Dbxref=NCBI_GP:BAE78168.1;Name=BAE78168.1;Note=ECK4163:JW4125:b4167;gbkey=CDS;gene=yjeF;product=predicted carbohydrate kinase;protein_id=BAE78168.1;transl_table=11,ECK4163:JW4125:b4167,ECK4163,JW4125,b4167,NA,NA,gene-yjeF,cds-BAE78168.1,CDS,protein_coding,yjeF,predicted carbohydrate kinase
AP009048.1,DDBJ,CDS,4400265,4400726,.,+,0,ID=cds-BAE78169.1;Parent=gene-yjeE;Dbxref=NCBI_GP:BAE78169.1;Name=BAE78169.1;Note=ECK4164:JW4126:b4168;gbkey=CDS;gene=yjeE;product=ATPase with strong ADP affinity;protein_id=BAE78169.1;transl_table=11,ECK4164:JW4126:b4168,ECK4164,JW4126,b4168,NA,NA,gene-yjeE,cds-BAE78169.1,CDS,protein_coding,yjeE,ATPase with strong ADP affinity
AP009048.1,DDBJ,CDS,4400745,4402082,.,+,0,ID=cds-BAE78170.1;Parent=gene-amiB;Dbxref=NCBI_GP:BAE78170.1;Name=BAE78170.1;Note=ECK4165:JW4127:b4169;gbkey=CDS;gene=amiB;product=N-acetylmuramoyl-l-alanine amidase II;protein_id=BAE78170.1;transl_table=11,ECK4165:JW4127:b4169,ECK4165,JW4127,b4169,NA,NA,gene-amiB,cds-BAE78170.1,CDS,protein_coding,amiB,N-acetylmuramoyl-l-alanine amidase II
AP009048.1,DDBJ,CDS,4402092,4403939,.,+,0,ID=cds-BAE78171.1;Parent=gene-mutL;Dbxref=NCBI_GP:BAE78171.1;Name=BAE78171.1;Note=ECK4166:JW4128:b4170;gbkey=CDS;gene=mutL;product=methyl-directed mismatch repair protein;protein_id=BAE78171.1;transl_table=11,ECK4166:JW4128:b4170,ECK4166,JW4128,b4170,NA,NA,gene-mutL,cds-BAE78171.1,CDS,protein_coding,mutL,methyl-directed mismatch repair protein
AP009048.1,DDBJ,CDS,4403932,4404882,.,+,0,ID=cds-BAE78172.1;Parent=gene-miaA;Dbxref=NCBI_GP:BAE78172.1;Name=BAE78172.1;Note=ECK4167:JW4129:b4171;gbkey=CDS;gene=miaA;product=delta(2)-isopentenylpyrophosphate tRNA-adenosine transferase;protein_id=BAE78172.1;transl_table=11,ECK4167:JW4129:b4171,ECK4167,JW4129,b4171,NA,NA,gene-miaA,cds-BAE78172.1,CDS,protein_coding,miaA,delta(2)-isopentenylpyrophosphate tRNA-adenosine transferase
AP009048.1,DDBJ,CDS,4404968,4405276,.,+,0,ID=cds-BAE78173.1;Parent=gene-hfq;Dbxref=NCBI_GP:BAE78173.1;Name=BAE78173.1;Note=ECK4168:JW4130:b4172;gbkey=CDS;gene=hfq;product=HF-I%2C host factor for RNA phage Q beta replication;protein_id=BAE78173.1;transl_table=11,ECK4168:JW4130:b4172,ECK4168,JW4130,b4172,NA,NA,gene-hfq,cds-BAE78173.1,CDS,protein_coding,hfq,HF-I%2C host factor for RNA phage Q beta replication
AP009048.1,DDBJ,CDS,4405352,4406632,.,+,0,ID=cds-BAE78174.1;Parent=gene-hflX;Dbxref=NCBI_GP:BAE78174.1;Name=BAE78174.1;Note=ECK4169:JW4131:b4173;gbkey=CDS;gene=hflX;product=predicted GTPase;protein_id=BAE78174.1;transl_table=11,ECK4169:JW4131:b4173,ECK4169,JW4131,b4173,NA,NA,gene-hflX,cds-BAE78174.1,CDS,protein_coding,hflX,predicted GTPase
AP009048.1,DDBJ,CDS,4406718,4407977,.,+,0,ID=cds-BAE78175.1;Parent=gene-hflK;Dbxref=NCBI_GP:BAE78175.1;Name=BAE78175.1;Note=ECK4170:JW4132:b4174;gbkey=CDS;gene=hflK;product=modulator for HflB protease specific for phage lambda cII repressor;protein_id=BAE78175.1;transl_table=11,ECK4170:JW4132:b4174,ECK4170,JW4132,b4174,NA,NA,gene-hflK,cds-BAE78175.1,CDS,protein_coding,hflK,modulator for HflB protease specific for phage lambda cII repressor
AP009048.1,DDBJ,CDS,4407980,4408984,.,+,0,ID=cds-BAE78176.1;Parent=gene-hflC;Dbxref=NCBI_GP:BAE78176.1;Name=BAE78176.1;Note=ECK4171:JW4133:b4175;gbkey=CDS;gene=hflC;product=modulator for HflB protease specific for phage lambda cII repressor;protein_id=BAE78176.1;transl_table=11,ECK4171:JW4133:b4175,ECK4171,JW4133,b4175,NA,NA,gene-hflC,cds-BAE78176.1,CDS,protein_coding,hflC,modulator for HflB protease specific for phage lambda cII repressor
AP009048.1,DDBJ,CDS,4409066,4409263,.,+,0,ID=cds-BAE78177.1;Parent=gene-yjeT;Dbxref=NCBI_GP:BAE78177.1;Name=BAE78177.1;Note=ECK4172:JW4134:b4176;gbkey=CDS;gene=yjeT;product=conserved inner membrane protein;protein_id=BAE78177.1;transl_table=11,ECK4172:JW4134:b4176,ECK4172,JW4134,b4176,NA,NA,gene-yjeT,cds-BAE78177.1,CDS,protein_coding,yjeT,conserved inner membrane protein
AP009048.1,DDBJ,CDS,4409367,4410665,.,+,0,ID=cds-BAE78178.1;Parent=gene-purA;Dbxref=NCBI_GP:BAE78178.1;Name=BAE78178.1;Note=ECK4173:JW4135:b4177;gbkey=CDS;gene=purA;product=adenylosuccinate synthetase;protein_id=BAE78178.1;transl_table=11,ECK4173:JW4135:b4177,ECK4173,JW4135,b4177,NA,NA,gene-purA,cds-BAE78178.1,CDS,protein_coding,purA,adenylosuccinate synthetase
AP009048.1,DDBJ,CDS,4410870,4411295,.,+,0,ID=cds-BAE78179.1;Parent=gene-yjeB;Dbxref=NCBI_GP:BAE78179.1;Name=BAE78179.1;Note=ECK4174:JW4136:b4178;gbkey=CDS;gene=yjeB;product=predicted DNA-binding transcriptional regulator;protein_id=BAE78179.1;transl_table=11,ECK4174:JW4136:b4178,ECK4174,JW4136,b4178,NA,NA,gene-yjeB,cds-BAE78179.1,CDS,protein_coding,yjeB,predicted DNA-binding transcriptional regulator
AP009048.1,DDBJ,CDS,4411334,4413775,.,+,0,ID=cds-BAE78180.1;Parent=gene-rnr;Dbxref=NCBI_GP:BAE78180.1;Name=BAE78180.1;Note=ECK4175:JW5741:b4179;gbkey=CDS;gene=rnr;product=exoribonuclease R%2C RNase R;protein_id=BAE78180.1;transl_table=11,ECK4175:JW5741:b4179,ECK4175,JW5741,b4179,NA,NA,gene-rnr,cds-BAE78180.1,CDS,protein_coding,rnr,exoribonuclease R%2C RNase R
AP009048.1,DDBJ,CDS,4413955,4414686,.,+,0,ID=cds-BAE78181.1;Parent=gene-rlmB;Dbxref=NCBI_GP:BAE78181.1;Name=BAE78181.1;Note=ECK4176:JW4138:b4180;gbkey=CDS;gene=rlmB;product=23S rRNA (Gm2251)-methyltransferase;protein_id=BAE78181.1;transl_table=11,ECK4176:JW4138:b4180,ECK4176,JW4138,b4180,NA,NA,gene-rlmB,cds-BAE78181.1,CDS,protein_coding,rlmB,23S rRNA (Gm2251)-methyltransferase
AP009048.1,DDBJ,CDS,4414813,4415214,.,+,0,ID=cds-BAE78182.1;Parent=gene-yjfI;Dbxref=NCBI_GP:BAE78182.1;Name=BAE78182.1;Note=ECK4177:JW4139:b4181;gbkey=CDS;gene=yjfI;product=conserved hypothetical protein;protein_id=BAE78182.1;transl_table=11,ECK4177:JW4139:b4181,ECK4177,JW4139,b4181,NA,NA,gene-yjfI,cds-BAE78182.1,CDS,protein_coding,yjfI,conserved hypothetical protein
AP009048.1,DDBJ,CDS,4415233,4415931,.,+,0,ID=cds-BAE78183.1;Parent=gene-yjfJ;Dbxref=NCBI_GP:BAE78183.1;Name=BAE78183.1;Note=ECK4178:JW4140:b4182;gbkey=CDS;gene=yjfJ;product=predicted transcriptional regulator effector protein;protein_id=BAE78183.1;transl_table=11,ECK4178:JW4140:b4182,ECK4178,JW4140,b4182,NA,NA,gene-yjfJ,cds-BAE78183.1,CDS,protein_coding,yjfJ,predicted transcriptional regulator effector protein
AP009048.1,DDBJ,CDS,4415982,4416641,.,+,0,ID=cds-BAE78184.1;Parent=gene-yjfK;Dbxref=NCBI_GP:BAE78184.1;Name=BAE78184.1;Note=ECK4179:JW4141:b4183;gbkey=CDS;gene=yjfK;product=conserved hypothetical protein;protein_id=BAE78184.1;transl_table=11,ECK4179:JW4141:b4183,ECK4179,JW4141,b4183,NA,NA,gene-yjfK,cds-BAE78184.1,CDS,protein_coding,yjfK,conserved hypothetical protein
AP009048.1,DDBJ,CDS,4416659,4417057,.,+,0,ID=cds-BAE78185.1;Parent=gene-yjfL;Dbxref=NCBI_GP:BAE78185.1;Name=BAE78185.1;Note=ECK4180:JW4142:b4184;gbkey=CDS;gene=yjfL;product=conserved inner membrane protein;protein_id=BAE78185.1;transl_table=11,ECK4180:JW4142:b4184,ECK4180,JW4142,b4184,NA,NA,gene-yjfL,cds-BAE78185.1,CDS,protein_coding,yjfL,conserved inner membrane protein
AP009048.1,DDBJ,CDS,4417067,4417705,.,+,0,ID=cds-BAE78186.1;Parent=gene-yjfM;Dbxref=NCBI_GP:BAE78186.1;Name=BAE78186.1;Note=ECK4181:JW4143:b4185;gbkey=CDS;gene=yjfM;product=conserved hypothetical protein;protein_id=BAE78186.1;transl_table=11,ECK4181:JW4143:b4185,ECK4181,JW4143,b4185,NA,NA,gene-yjfM,cds-BAE78186.1,CDS,protein_coding,yjfM,conserved hypothetical protein
AP009048.1,DDBJ,CDS,4417708,4418871,.,+,0,ID=cds-BAE78187.1;Parent=gene-yjfC;Dbxref=NCBI_GP:BAE78187.1;Name=BAE78187.1;Note=ECK4182:JW4144:b4186;gbkey=CDS;gene=yjfC;product=predicted synthetase/amidase;protein_id=BAE78187.1;transl_table=11,ECK4182:JW4144:b4186,ECK4182,JW4144,b4186,NA,NA,gene-yjfC,cds-BAE78187.1,CDS,protein_coding,yjfC,predicted synthetase/amidase
AP009048.1,DDBJ,CDS,4418955,4420580,.,+,0,ID=cds-BAE78188.1;Parent=gene-aidB;Dbxref=NCBI_GP:BAE78188.1;Name=BAE78188.1;Note=ECK4183:JW5867:b4187;gbkey=CDS;gene=aidB;product=isovaleryl CoA dehydrogenase;protein_id=BAE78188.1;transl_table=11,ECK4183:JW5867:b4187,ECK4183,JW5867,b4187,NA,NA,gene-aidB,cds-BAE78188.1,CDS,protein_coding,aidB,isovaleryl CoA dehydrogenase
AP009048.1,DDBJ,CDS,4420697,4420972,.,-,0,ID=cds-BAE78189.1;Parent=gene-yjfN;Dbxref=NCBI_GP:BAE78189.1;Name=BAE78189.1;Note=ECK4184:JW5742:b4188;gbkey=CDS;gene=yjfN;product=hypothetical protein;protein_id=BAE78189.1;transl_table=11,ECK4184:JW5742:b4188,ECK4184,JW5742,b4188,NA,NA,gene-yjfN,cds-BAE78189.1,CDS,protein_coding,yjfN,hypothetical protein
AP009048.1,DDBJ,CDS,4421121,4421450,.,-,0,ID=cds-BAE78190.1;Parent=gene-yjfO;Dbxref=NCBI_GP:BAE78190.1;Name=BAE78190.1;Note=ECK4185:JW5743:b4189;gbkey=CDS;gene=yjfO;product=conserved hypothetical protein;protein_id=BAE78190.1;transl_table=11,ECK4185:JW5743:b4189,ECK4185,JW5743,b4189,NA,NA,gene-yjfO,cds-BAE78190.1,CDS,protein_coding,yjfO,conserved hypothetical protein
AP009048.1,DDBJ,CDS,4421632,4422381,.,+,0,ID=cds-BAE78191.1;Parent=gene-yjfP;Dbxref=NCBI_GP:BAE78191.1;Name=BAE78191.1;Note=ECK4186:JW4148:b4190;gbkey=CDS;gene=yjfP;product=predicted hydrolase;protein_id=BAE78191.1;transl_table=11,ECK4186:JW4148:b4190,ECK4186,JW4148,b4190,NA,NA,gene-yjfP,cds-BAE78191.1,CDS,protein_coding,yjfP,predicted hydrolase
AP009048.1,DDBJ,CDS,4422378,4423133,.,-,0,ID=cds-BAE78192.1;Parent=gene-ulaR;Dbxref=NCBI_GP:BAE78192.1;Name=BAE78192.1;Note=ECK4187:JW4149:b4191;gbkey=CDS;gene=ulaR;product=DNA-binding transriptional dual regulator;protein_id=BAE78192.1;transl_table=11,ECK4187:JW4149:b4191,ECK4187,JW4149,b4191,NA,NA,gene-ulaR,cds-BAE78192.1,CDS,protein_coding,ulaR,DNA-binding transriptional dual regulator
AP009048.1,DDBJ,CDS,4423241,4424305,.,-,0,ID=cds-BAE78193.1;Parent=gene-ulaG;Dbxref=NCBI_GP:BAE78193.1;Name=BAE78193.1;Note=ECK4188:JW5868:b4192;gbkey=CDS;gene=ulaG;product=L-ascorbate 6-phosphate lactonase;protein_id=BAE78193.1;transl_table=11,ECK4188:JW5868:b4192,ECK4188,JW5868,b4192,NA,NA,gene-ulaG,cds-BAE78193.1,CDS,protein_coding,ulaG,L-ascorbate 6-phosphate lactonase
AP009048.1,DDBJ,CDS,4424660,4426057,.,+,0,ID=cds-BAE78194.1;Parent=gene-ulaA;Dbxref=NCBI_GP:BAE78194.1;Name=BAE78194.1;Note=ECK4189:JW5744:b4193;gbkey=CDS;gene=ulaA;product=L-ascorbate-specific enzyme IIC component of PTS;protein_id=BAE78194.1;transl_table=11,ECK4189:JW5744:b4193,ECK4189,JW5744,b4193,NA,NA,gene-ulaA,cds-BAE78194.1,CDS,protein_coding,ulaA,L-ascorbate-specific enzyme IIC component of PTS
AP009048.1,DDBJ,CDS,4426073,4426378,.,+,0,ID=cds-BAE78195.1;Parent=gene-ulaB;Dbxref=NCBI_GP:BAE78195.1;Name=BAE78195.1;Note=ECK4190:JW4152:b4194;gbkey=CDS;gene=ulaB;product=L-ascorbate-specific enzyme IIB component of PTS;protein_id=BAE78195.1;transl_table=11,ECK4190:JW4152:b4194,ECK4190,JW4152,b4194,NA,NA,gene-ulaB,cds-BAE78195.1,CDS,protein_coding,ulaB,L-ascorbate-specific enzyme IIB component of PTS
AP009048.1,DDBJ,CDS,4426388,4426852,.,+,0,ID=cds-BAE78196.1;Parent=gene-ulaC;Dbxref=NCBI_GP:BAE78196.1;Name=BAE78196.1;Note=ECK4191:JW4153:b4195;gbkey=CDS;gene=ulaC;product=L-ascorbate-specific enzyme IIA component of PTS;protein_id=BAE78196.1;transl_table=11,ECK4191:JW4153:b4195,ECK4191,JW4153,b4195,NA,NA,gene-ulaC,cds-BAE78196.1,CDS,protein_coding,ulaC,L-ascorbate-specific enzyme IIA component of PTS
AP009048.1,DDBJ,CDS,4426866,4427516,.,+,0,ID=cds-BAE78197.1;Parent=gene-ulaD;Dbxref=NCBI_GP:BAE78197.1;Name=BAE78197.1;Note=ECK4192:JW4154:b4196;gbkey=CDS;gene=ulaD;product=3-keto-L-gulonate 6-phosphate decarboxylase;protein_id=BAE78197.1;transl_table=11,ECK4192:JW4154:b4196,ECK4192,JW4154,b4196,NA,NA,gene-ulaD,cds-BAE78197.1,CDS,protein_coding,ulaD,3-keto-L-gulonate 6-phosphate decarboxylase
AP009048.1,DDBJ,CDS,4427526,4428380,.,+,0,ID=cds-BAE78198.1;Parent=gene-ulaE;Dbxref=NCBI_GP:BAE78198.1;Name=BAE78198.1;Note=ECK4193:JW4155:b4197;gbkey=CDS;gene=ulaE;product=L-xylulose 5-phosphate 3-epimerase;protein_id=BAE78198.1;transl_table=11,ECK4193:JW4155:b4197,ECK4193,JW4155,b4197,NA,NA,gene-ulaE,cds-BAE78198.1,CDS,protein_coding,ulaE,L-xylulose 5-phosphate 3-epimerase
AP009048.1,DDBJ,CDS,4428380,4429066,.,+,0,ID=cds-BAE78199.1;Parent=gene-ulaF;Dbxref=NCBI_GP:BAE78199.1;Name=BAE78199.1;Note=ECK4194:JW4156:b4198;gbkey=CDS;gene=ulaF;product=L-ribulose 5-phosphate 4-epimerase;protein_id=BAE78199.1;transl_table=11,ECK4194:JW4156:b4198,ECK4194,JW4156,b4198,NA,NA,gene-ulaF,cds-BAE78199.1,CDS,protein_coding,ulaF,L-ribulose 5-phosphate 4-epimerase
AP009048.1,DDBJ,CDS,4429196,4429471,.,-,0,ID=cds-BAE78200.1;Parent=gene-yjfY;Dbxref=NCBI_GP:BAE78200.1;Name=BAE78200.1;Note=ECK4195:JW4157:b4199;gbkey=CDS;gene=yjfY;product=hypothetical protein;protein_id=BAE78200.1;transl_table=11,ECK4195:JW4157:b4199,ECK4195,JW4157,b4199,NA,NA,gene-yjfY,cds-BAE78200.1,CDS,protein_coding,yjfY,hypothetical protein
AP009048.1,DDBJ,CDS,4429798,4430193,.,+,0,ID=cds-BAE78201.1;Parent=gene-rpsF;Dbxref=NCBI_GP:BAE78201.1;Name=BAE78201.1;Note=ECK4196:JW4158:b4200;gbkey=CDS;gene=rpsF;product=30S ribosomal subunit protein S6;protein_id=BAE78201.1;transl_table=11,ECK4196:JW4158:b4200,ECK4196,JW4158,b4200,NA,NA,gene-rpsF,cds-BAE78201.1,CDS,protein_coding,rpsF,30S ribosomal subunit protein S6
AP009048.1,DDBJ,CDS,4430200,4430514,.,+,0,ID=cds-BAE78202.1;Parent=gene-priB;Dbxref=NCBI_GP:BAE78202.1;Name=BAE78202.1;Note=ECK4197:JW4159:b4201;gbkey=CDS;gene=priB;product=primosomal protein N;protein_id=BAE78202.1;transl_table=11,ECK4197:JW4159:b4201,ECK4197,JW4159,b4201,NA,NA,gene-priB,cds-BAE78202.1,CDS,protein_coding,priB,primosomal protein N
AP009048.1,DDBJ,CDS,4430519,4430746,.,+,0,ID=cds-BAE78203.1;Parent=gene-rpsR;Dbxref=NCBI_GP:BAE78203.1;Name=BAE78203.1;Note=ECK4198:JW4160:b4202;gbkey=CDS;gene=rpsR;product=30S ribosomal subunit protein S18;protein_id=BAE78203.1;transl_table=11,ECK4198:JW4160:b4202,ECK4198,JW4160,b4202,NA,NA,gene-rpsR,cds-BAE78203.1,CDS,protein_coding,rpsR,30S ribosomal subunit protein S18
AP009048.1,DDBJ,CDS,4430788,4431237,.,+,0,ID=cds-BAE78204.1;Parent=gene-rplI;Dbxref=NCBI_GP:BAE78204.1;Name=BAE78204.1;Note=ECK4199:JW4161:b4203;gbkey=CDS;gene=rplI;product=50S ribosomal subunit protein L9;protein_id=BAE78204.1;transl_table=11,ECK4199:JW4161:b4203,ECK4199,JW4161,b4203,NA,NA,gene-rplI,cds-BAE78204.1,CDS,protein_coding,rplI,50S ribosomal subunit protein L9
AP009048.1,DDBJ,CDS,4431308,4432102,.,-,0,ID=cds-BAE78205.1;Parent=gene-yjfZ;Dbxref=NCBI_GP:BAE78205.1;Name=BAE78205.1;Note=ECK4200:JW4162:b4204;gbkey=CDS;gene=yjfZ;product=hypothetical protein;protein_id=BAE78205.1;transl_table=11,ECK4200:JW4162:b4204,ECK4200,JW4162,b4204,NA,NA,gene-yjfZ,cds-BAE78205.1,CDS,protein_coding,yjfZ,hypothetical protein
AP009048.1,DDBJ,CDS,4432449,4432775,.,+,0,ID=cds-BAE78206.1;Parent=gene-ytfA;Dbxref=NCBI_GP:BAE78206.1;Name=BAE78206.1;Note=ECK4201:JW4163:b4205;gbkey=CDS;gene=ytfA;product=predicted transcriptional regulator;protein_id=BAE78206.1;transl_table=11,ECK4201:JW4163:b4205,ECK4201,JW4163,b4205,NA,NA,gene-ytfA,cds-BAE78206.1,CDS,protein_coding,ytfA,predicted transcriptional regulator
AP009048.1,DDBJ,CDS,4432759,4433397,.,-,0,ID=cds-BAE78207.1;Parent=gene-ytfB;Dbxref=NCBI_GP:BAE78207.1;Name=BAE78207.1;Note=ECK4202:JW5745:b4206;gbkey=CDS;gene=ytfB;product=predicted cell envelope opacity-associated protein;protein_id=BAE78207.1;transl_table=11,ECK4202:JW5745:b4206,ECK4202,JW5745,b4206,NA,NA,gene-ytfB,cds-BAE78207.1,CDS,protein_coding,ytfB,predicted cell envelope opacity-associated protein
AP009048.1,DDBJ,CDS,4433615,4434235,.,+,0,ID=cds-BAE78208.1;Parent=gene-fklB;Dbxref=NCBI_GP:BAE78208.1;Name=BAE78208.1;Note=ECK4203:JW5746:b4207%3B~rotamase;gbkey=CDS;gene=fklB;product=FKBP-type peptidyl-prolyl cis-trans isomerase;protein_id=BAE78208.1;transl_table=11,ECK4203:JW5746:b4207%3B~rotamase,ECK4203,JW5746,b4207,NA,NA,gene-fklB,cds-BAE78208.1,CDS,protein_coding,fklB,FKBP-type peptidyl-prolyl cis-trans isomerase
AP009048.1,DDBJ,CDS,4434544,4435956,.,+,0,ID=cds-BAE78209.1;Parent=gene-cycA;Dbxref=NCBI_GP:BAE78209.1;Name=BAE78209.1;Note=ECK4204:JW4166:b4208;gbkey=CDS;gene=cycA;product=D-alanine/D-serine/glycine transporter;protein_id=BAE78209.1;transl_table=11,ECK4204:JW4166:b4208,ECK4204,JW4166,b4208,NA,NA,gene-cycA,cds-BAE78209.1,CDS,protein_coding,cycA,D-alanine/D-serine/glycine transporter
