# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 13.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	01-28-2025
## Columns:
## (1) regulatorId. Regulator identifier
## (2) regulatorName. Regulator Name
## (3) regulatorGeneName. Gene(s) coding for the TF
## (4) regulatedId. Transcription Unit ID regulated by the TF (regulated Transcription Unit)
## (5) regulatedName. Transcription Unit regulated by the TF (regulated Transcription Unit)
## (6) function. Regulatory Function of the TF on the regulated Transcription Unit (+ activator, - repressor, +- dual, ? unknown)
## (7) confidenceLevel. RI confidence level based on its evidence (Values: Confirmed[C], Strong[S], Weak[W], Unknown[?])
1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)regulatedId	5)regulatedName	6)function	7)confidenceLevel 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02394	glnAZ[glnAp1]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02395	glnAZ[glnAp2]	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02396	cytR[cytRp]	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02397	serC[serCp1]	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02399	ugpBAECQ[ugpBp2]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02402	aspA-dcuA[aspAp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02422	manA[manAp]	-+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02433	cspD[cspDp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02460	kbaZ-agaVWA[kbaZp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02490	sdhDAB[sdhDp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02493	cstA[cstAp1]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02494	nanCM[nanCp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02515	galP[galPp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02525	prpR[prpRp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02534	agp[agpp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02569	lsrACDBFG-tam[lsrAp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02580	epd-pgk-fbaA[epdp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02626	ldtB[ldtBp]	-+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02637	frlABCDR[frlAp1]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02670	metY[metYp2]	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02696	ybiT[ybiTp]	-+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02737	yahN[]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02813	yjjN[]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02864	comR[comRp]	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02865	bhsA[bhsAp]	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02869	ychH[ychHp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02936	aaeR[aaeRp]	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02937	abgR[]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02966	feaB[feaBp1]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02979	ompW[ompWp]	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03006	mcaS[mcaSp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03032	sohB[sohBp1]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03033	sohB[sohBp2]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03034	mpl[mplp1]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03038	aceBAK[aceBp]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03040	araC[araCp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03051	cirA[cirAp2]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03052	cirA[cirAp1]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03053	cyaA[cyaAp]	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03055	deoCABD[deoCp2]	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03058	dusB-+fis[dusBp]	-+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03061	galS[galSp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03062	galETKM[galEp1]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03063	galETKM[galEp2]	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03064	glnAZLG[glnAp1]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03066	glnAZLG[glnAp2]	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03067	glpABC[glpAp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03068	glpD[glpDp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03069	ivbL-ilvBN[ivbLp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03073	lacZYA[lacZp1]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03075	malEFGH[malEp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03077	melR[melRp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03080	nagBACD[nagBp]	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03083	nirBDC-cysG[nirBp]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03084	nrdAB-yfaE[nrdAp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03085	ompA[ompAp1]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03087	ompF[ompFp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03088	oxyR[oxyRp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03100	rhaSR[rhaSp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03101	sodA[sodAp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03112	ansB[ansBp2]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03113	araE[araEp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03117	fadL[fadLp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03120	rpoH[rpoHp5]	-+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03121	rpoH[rpoHp4]	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03122	tnaCAB[tnaCp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03128	malT[malTp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03135	araFGH[araFp1]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03136	araJ[araJp]	-+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03138	cyoABCDE[cyoAp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03140	fumA[fumAp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03141	fumC[fumCp2]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03142	gltA[gltAp1]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03144	mdh[mdhp1]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03155	crp[crpp1]	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03156	cpdB[cpdBp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03157	fur[furpa]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03158	glgCAP[glgCp1]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03159	malK-lamB-malM[malKp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03160	speC[speCp]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03161	tdcABCDEFG[tdcAp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03162	ubiG[ubiGp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03163	ebgAC[ebgAp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03164	fucPIKUR[fucPp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03165	nupG[nupGp]	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03166	uhpTU[uhpTp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03167	melAB[melAp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03168	malXY[malXp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03169	srlAEBD-gutM-srlR-gutQ[srlAp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03170	udp[udpP]	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03171	fucAO[fucAp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03172	flhDC[flhDp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03173	malS[malSp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03174	aldB[aldBp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03176	gyrA[gyrAp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03177	pck[pckp]	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03182	nupC[nupCp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03183	dsdXA[dsdXp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03185	exuT[exuTp2]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03186	fecABCDE[fecAp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03190	proP[proPp1]	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03195	aspA[aspAp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03198	fepA-entD[fepAp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03201	entCEBA-ybdB[entCp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03203	mglBAC[mglBp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03204	gatYZABCD[gatYp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03205	gcvTHP[gcvTp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03208	glpFKX[glpFp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03212	ompR-envZ[ompRp2]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03217	gltBDF[gltBp]	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03222	malI[malIp]	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03225	marRAB[marRp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03228	mtlADR[mtlAp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03230	pncB[pncBp]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03231	manXYZ[manXp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03240	guaBA[guaBp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03241	rbsDACBZKR[rbsDp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03243	rhaT[rhaTp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03248	treBC[treBp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03249	araBAD[araBp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03251	glpTQ[glpTQp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03253	rhaBAD[rhaBp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03262	gntKU[gntKp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03263	gntT[gntTp1]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03271	ampDE[ampD]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03275	ascFB[ascFp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03281	caiTABCDE[caiTp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03282	chbBCARFG[chbBp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03289	dadAX[dadAp2]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03312	glgS[glgSp1]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03331	modABC[modAp2]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03363	rplM-rpsI[rplMp]	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03371	rpsF-priB-rpsR-rplI[rpsFp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03381	serC-aroA[serCp1]	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03382	sfsA-dksA[sfsAp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03398	xylFGHR[xylFp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03399	dsdA[dsdAp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03400	focA-pflB[focAp1]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03415	csgDEFG[csgDp1]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03434	grpE[grpEp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03448	rpoH[rpoHp3]	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03462	rpoS[rpoSp]	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03463	epd-pgk[epdp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03470	tsx[tsxp2]	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03482	ppiA[ppiAp2]	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03483	ppiA[ppiAp3]	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03484	ppiA[ppiAp4]	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03486	dcuB-fumB[dcuBp1]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03496	yhfA[yhfAp]	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03497	ptsHI-crr[ptsHp4]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03498	ptsHI-crr[ptsHp5]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03500	ptsHI-crr[ptsHp2]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03501	ptsHI-crr[ptsHp1]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03540	pdhR-aceEF-lpdA[pdhRp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03541	lpdA[lpdAp]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03542	sdhCDAB-sucABCD-sdhX[sdhCp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03545	uxuAB[uxuAp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03546	aldA[aldAp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03550	putP[putPp4]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03552	caiF[caiFp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03553	fixABCX[fixAp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03554	ompR-envZ[ompRp1]	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03555	ompR-envZ[ompRp3]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03556	ompR-envZ[ompRp4]	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03575	metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp[metYp2]	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03585	nmpC[nmpCp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03592	plaR[plaRp]	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03593	gadBC[gadBp]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03595	glpEGR[glpEp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03604	dadAX[dadAp1]	-+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03605	dadAX[dadAp3]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03609	hupA[hupAp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03612	hupB[hupBp3]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03614	xseA[xseAp]	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03615	paaZ[paaZp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03634	hlyE[hlyEp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03638	gadAX[gadAp]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03640	yiaKLMNO-lyx-sgbHUE[yiaKp1]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03642	paaABCDEFGHIJK[paaAp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03651	xylAB[xylAp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03656	hyfABCDEFGHIJR-focB[hyfAp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03666	zraSR[zraSp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03670	mlc[mlcp1]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03671	mlc-ynfK[mlcp2]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03675	acnA[acnAp2]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03677	acnB[acnBp1]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03678	spf-spfP[spfp]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03683	cdd[cddp]	-+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03700	ytfK[ytfKp2]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03835	ptsG[ptsGp1]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03837	grcA[grcAp1]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC03855	gdhA[gdhAp]	-	W 
RDBECOLITFC00190	LrhA	lrhA	RDBECOLITUC00099	leuO[leuOp]	+	S 
RDBECOLITFC00190	LrhA	lrhA	RDBECOLITUC01995	leuO[leuOp1]	+	S 
RDBECOLITFC00190	LrhA	lrhA	RDBECOLITUC02097	leuO[leuOp3]	+	S 
RDBECOLITFC00190	LrhA	lrhA	RDBECOLITUC03172	flhDC[flhDp]	-	S 
RDBECOLITFC00190	LrhA	lrhA	RDBECOLITUC03449	lrhA[lrhAp]	+	S 
RDBECOLITFC00190	LrhA	lrhA	RDBECOLITUC03559	fimE[fimEp]	+	S 
RDBECOLITFC00191	IclR	iclR	RDBECOLITUC02121	iclR[iclRp]	-	C 
RDBECOLITFC00191	IclR	iclR	RDBECOLITUC03038	aceBAK[aceBp]	-	S 
RDBECOLITFC00192	YebK	yebK	RDBECOLITUC00678	yebK[]	-	S 
RDBECOLITFC00193	RclR	rclR	RDBECOLITUC00172	rclABC[rclAp]	+	S 
RDBECOLITFC00194	HigA	higA	RDBECOLITUC01055	higBA[higBp]	-	S 
RDBECOLITFC00195	PutA	putA	RDBECOLITUC03547	putP[putPp1]	-	C 
RDBECOLITFC00195	PutA	putA	RDBECOLITUC03584	putA[putAp]	-	C 
RDBECOLITFC00196	BasR	basR	RDBECOLITUC00221	tomB-hha[tomBp]	+	S 
RDBECOLITFC00196	BasR	basR	RDBECOLITUC00793	arnBCADTEF[]	+	C 
RDBECOLITFC00196	BasR	basR	RDBECOLITUC01202	emrD[emrDp]	+	W 
RDBECOLITFC00196	BasR	basR	RDBECOLITUC01480	eptA[]	+	C 
RDBECOLITFC00196	BasR	basR	RDBECOLITUC01923	dgkA[dgkAp1]	+	C 
RDBECOLITFC00196	BasR	basR	RDBECOLITUC02010	yibD[]	+	W 
RDBECOLITFC00196	BasR	basR	RDBECOLITUC02279	csgDEFG[csgDp3]	+	S 
RDBECOLITFC00196	BasR	basR	RDBECOLITUC02504	cspI[cspIp1]	+	S 
RDBECOLITFC00196	BasR	basR	RDBECOLITUC02556	yrbL[yrbLp]	-	C 
RDBECOLITFC00196	BasR	basR	RDBECOLITUC03067	glpABC[glpAp]	+	W 
RDBECOLITFC00196	BasR	basR	RDBECOLITUC03415	csgDEFG[csgDp1]	+	S 
RDBECOLITFC00196	BasR	basR	RDBECOLITUC03433	fimB[fimBp2]	+	S 
RDBECOLITFC00196	BasR	basR	RDBECOLITUC03584	putA[putAp]	-	S 
RDBECOLITFC00196	BasR	basR	RDBECOLITUC03786	qseBC[qseBp2]	+	S 
RDBECOLITFC00197	CRP-Sxy	sxy;crp	RDBECOLITUC02859	yccR[sxyp]	+	W 
RDBECOLITFC00198	DhaR	dhaR	RDBECOLITUC02572	dhaR[dhaRp]	-	W 
RDBECOLITFC00198	DhaR	dhaR	RDBECOLITUC02573	dhaKLM[dhaKp]	+	W 
RDBECOLITFC00199	UidR	uidR	RDBECOLITUC02353	uidABC[uidAp]	-	W 
RDBECOLITFC00199	UidR	uidR	RDBECOLITUC02354	uidR[uidRp]	-	W 
RDBECOLITFC00200	GlcC	glcC	RDBECOLITUC01813	glcDEFGBA[glcDp]	+	S 
RDBECOLITFC00200	GlcC	glcC	RDBECOLITUC01814	glcC[glcCp]	-	S 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC00111	uof-fur[uofp]	+	C 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC00118	map-glnD-dapD[]	+	W 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC00119	fldA-uof-fur[fldAp]	+	C 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC00214	decR[decRp]	+	S 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC00309	acrZ[acrZp]	+	W 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC01038	mdaB[]	+	W 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC01041	tolC-ygiBC[tolCp4]	+	W 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC01079	yhbW[]	+	W 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC01199	nepI[nepIp]	+	S 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC01717	tolC-ygiBC[tolCp3]	+	W 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC01732	rfaYZ[waaYp]	+	S 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC01797	ribA[ribAp1]	+	C 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC01809	inaA[inaAp]	+	S 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC01823	ybjC-nfsA-rimK-ybjN[ybjCp]	+	S 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC01846	micF[micFp1]	+	C 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC01868	fldB[fldBp]	+	W 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC02038	ydbK-ompN[ydbKp]	+	C 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC02183	micF[micFp2]	+	C 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC02224	poxB[poxBp2]	+	W 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC02281	pqiABC[pqiAp3]	+	C 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC02283	pgi[pgip2]	+	W 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC02317	nfsB[nfsBp]	+	S 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC02427	pgi[pgip]	+	W 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC02556	yrbL[yrbLp]	+	S 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC02561	rob[robp]	-	S 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC02623	zinT[zinTp]	+	W 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC02878	ydbK[ydbKp]	+	C 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC02979	ompW[ompWp]	-	W 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC03101	sodA[sodAp]	+	C 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC03141	fumC[fumCp2]	+	C 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC03223	fpr[fprp]	+	C 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC03224	nfo[nfop]	+	S 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC03225	marRAB[marRp]	+	S 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC03244	zwf[zwfp]	+	C 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC03246	soxS[soxSp]	-	C 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC03267	acrAB[acrAp]	+	C 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC03546	aldA[aldAp]	+	W 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC03625	poxB[poxBp1]	+	W 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC03630	pqiABC[pqiAp1]	+	C 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC03675	acnA[acnAp2]	+	C 
RDBECOLITFC00201	SoxS	soxS	RDBECOLITUC03835	ptsG[ptsGp1]	+	S 
RDBECOLITFC00202	PhoB	phoB	RDBECOLITUC00100	cra[fruRp8]	-	W 
RDBECOLITFC00202	PhoB	phoB	RDBECOLITUC00199	sbcDC[sbcDp]	-	C 
RDBECOLITFC00202	PhoB	phoB	RDBECOLITUC00556	ydfH[ydfHp]	+	S 
RDBECOLITFC00202	PhoB	phoB	RDBECOLITUC00639	mipA[mipAp]	+	S 
RDBECOLITFC00202	PhoB	phoB	RDBECOLITUC00658	argP[argPp]	+	W 
RDBECOLITFC00202	PhoB	phoB	RDBECOLITUC00703	hiuH-msrPQ[hiuHp]	+	S 
RDBECOLITFC00202	PhoB	phoB	RDBECOLITUC01021	pitB[pitBp]	-	W 
