# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 13.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	01-28-2025
## Columns:
## (1) tuId. Transcription Unit identifier assigned by RegulonDB
## (2) tuName. Transcription unit name 
## (3) operonId. Operon Id containing the transcription unit
## (4) operonName. Operon name containing the transcription unit
## (5) tuGenes. Name of the gene(s) contained in the transcription unit
## (6) pmName. Promoter Name
## (7) terminatorIds. Ids of the terminators associated to transcription unit
## (8) tuEvidence. Evidence that supports the existence of the transcription unit
## (9) addEvidence. Additive Evidence [CV(EvidenceCode1/EvidenceCodeN)|Confidence Level]
## (10) confidenceLevel. TU confidence level (Values: Confirmed, Strong, Weak)
## (11) pmids associated to object
1)tuId	2)tuName	3)operonId	4)operonName	5)tuGenes	6)pmName	7)terminatorIds	8)tuEvidence	9)addEvidence	10)confidenceLevel	11)pmids 
RDBECOLITUC03524	leuX	RDBECOLIOPC01124	leuX	leuX;	leuXp	RDBECOLITMC00196	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	 
RDBECOLITUC03525	metT-leuW-glnUW-metU-glnVX	RDBECOLIOPC02927	metT-leuW-glnUW-metU-glnVX	glnX;glnV;metU;glnW;glnU;leuW;metT;	metTp	RDBECOLITMC00157	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		S	18033800;6163550;6286682 
RDBECOLITUC03526	serW	RDBECOLIOPC03572	infA-serW	serW;	serWp2	RDBECOLITMC00161	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		S	7518257 
RDBECOLITUC03527	serT	RDBECOLIOPC00868	serT	serT;	serTp	RDBECOLITMC00159,RDBECOLITMC00158	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	 
RDBECOLITUC03528	serX	RDBECOLIOPC00002	serX	serX;	serXp	RDBECOLITMC00184,RDBECOLITMC00185,RDBECOLITMC00186,RDBECOLITMC00183	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	 
RDBECOLITUC03529	tyrTV-tpr	RDBECOLIOPC02745	tyrTV-tpr	tpr;tyrV;tyrT;	tyrTp	RDBECOLITMC00156	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		S	12000793 
RDBECOLITUC03530	glyW-cysT-leuZ	RDBECOLIOPC00576	glyW-cysT-leuZ	3'ETS-<i>leuZ</i>;leuZ;cysT;glyW;	glyWp	RDBECOLITMC00187	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		S	12000793 
RDBECOLITUC03531	serU	RDBECOLIOPC02160	serU	serU;	serUp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	 
RDBECOLITUC03532	alaWX	RDBECOLIOPC01168	alaWX	alaX;alaW;	alaWp	RDBECOLITMC00191	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	 
RDBECOLITUC03533	serV-argVYZQ	RDBECOLIOPC03049	serV-argVYZQ	argQ;argZ;argY;argV;serV;	serVp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	 
RDBECOLITUC03534	glyU	RDBECOLIOPC01786	glyU	glyU;	glyUp				None	 
RDBECOLITUC03535	metY-yhbC-nusA-infB	RDBECOLIOPC03608	metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp	infB;nusA;rimP;metY;	metYp1	RDBECOLITMC00217	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		S	2481042 
RDBECOLITUC03536	leuU	RDBECOLIOPC01830	secG-leuU	leuU;	leuUp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	 
RDBECOLITUC03537	proK	RDBECOLIOPC01430	proK	proK;	proKp	RDBECOLITMC00193,RDBECOLITMC00194	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	 
RDBECOLITUC03538	pheU	RDBECOLIOPC00530	pheU	pheU;	pheUp	RDBECOLITMC00195	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		S	12000793 
RDBECOLITUC03539	leuQPV	RDBECOLIOPC02890	leuQPV	leuV;leuP;leuQ;	leuQp		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		S	17981836;31964733 
RDBECOLITUC03540	pdhR-aceEF-lpdA	RDBECOLIOPC03350	pdhR-aceEF-lpdA	pdhR;aceE;aceF;lpd;	pdhRp	RDBECOLITMC00246	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	9720032 
RDBECOLITUC03541	lpdA	RDBECOLIOPC03350	pdhR-aceEF-lpdA	lpd;	lpdAp	RDBECOLITMC00246	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	9720032;21272324 
RDBECOLITUC03542	sdhCDAB-sucABCD-sdhX	RDBECOLIOPC03446	sdhCDAB-sucABCD-sdhX	b0725;sdhX;sdhC;sdhD;sdhA;sdhB;sucA;sucB;sucC;sucD;	sdhCp		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	3086287;6383359;9720032;32385082;21980479;30541135;31271063;21272324;28644990;23274360;31734389;30591570;34475859 
RDBECOLITUC03543	rseABC	RDBECOLIOPC03603	rseD-rpoE-rseABC	rseC;rseB;rseA;	rseAp3		[EXP-IEP-COREGULATION:W]		W	16336047;9159522 
RDBECOLITUC03544	pykF	RDBECOLIOPC03586	pykF	pykF;	pykFp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	8550429;21272324 
RDBECOLITUC03545	uxuAB	RDBECOLIOPC01474	uxuAB	uxuB;uxuA;	uxuAp		[EXP-IEP:W][EXP-IEP-COREGULATION:W]		W	3083215 
RDBECOLITUC03546	aldA	RDBECOLIOPC00563	aldA	aldA;	aldAp		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	3275622;3298215;9880556;30810277 
RDBECOLITUC03547	putP	RDBECOLIOPC02886	putP	putP;	putPp1	RDBECOLITMC00358	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	3302614;3325781 
RDBECOLITUC03548	putP	RDBECOLIOPC02886	putP	putP;	putPp2	RDBECOLITMC00358			None	3302614;3325781 
RDBECOLITUC03549	putP	RDBECOLIOPC02886	putP	putP;	putPp3	RDBECOLITMC00358	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	3302614;3325781 
RDBECOLITUC03550	putP	RDBECOLIOPC02886	putP	putP;	putPp4	RDBECOLITMC00358	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	3302614;3325781 
RDBECOLITUC03551	putP	RDBECOLIOPC02886	putP	putP;	putPp5	RDBECOLITMC00358	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	3302614;3325781 
RDBECOLITUC03552	caiF	RDBECOLIOPC00034	caiF	caiF;	caiFp		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	8631699 
RDBECOLITUC03553	fixABCX	RDBECOLIOPC01417	fixABCX	fixX;fixC;fixB;fixA;	fixAp		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	7473063;32794733 
RDBECOLITUC03554	ompR-envZ	RDBECOLIOPC03369	ompR-envZ	envZ;ompR;	ompRp1	RDBECOLITMC00218	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	2997120;3294816;3536870;17426813 
RDBECOLITUC03555	ompR-envZ	RDBECOLIOPC03369	ompR-envZ	envZ;ompR;	ompRp3	RDBECOLITMC00218	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	2997120;3294816;3536870;17426813 
RDBECOLITUC03556	ompR-envZ	RDBECOLIOPC03369	ompR-envZ	envZ;ompR;	ompRp4	RDBECOLITMC00218	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	2997120;3294816;3536870;17426813 
RDBECOLITUC03557	lldPRD	RDBECOLIOPC00248	lldPRD	lldD;lldR;lldP;	lldPp		[EXP-IEP-COREGULATION:W]		W	18263722;8407843;31964733;8892825 
RDBECOLITUC03558	fimAICDFGH	RDBECOLIOPC01816	fimAICDFGH	fimR2;fimD;fimH;fimG;fimF;fimC;fimI;fimA;	fimAp		[EXP-IMP-POLAR-MUTATION:S]		S	35831865;9108285;8121417;2886490;9515701;1648076;16207912;2863818;8101185;31540875;36748578;16855224;7916011;8878036;35316170 
RDBECOLITUC03559	fimE	RDBECOLIOPC00841	fimE	fimE;	fimEp	RDBECOLITMC00010	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	1348054;8121417 
RDBECOLITUC03560	tolB-pal-ybgF	RDBECOLIOPC02560	tolB-pal-ybgF	cpoB;pal;tolB;			[EXP-IMP-POLAR-MUTATION:S]		S	8763928 
RDBECOLITUC03561	rpoH	RDBECOLIOPC02770	rpoH	rpoH;	rpoHp6	RDBECOLITMC00344	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	3315851;9987139 
RDBECOLITUC03562	msrA	RDBECOLIOPC00552	msrA	msrA;	msrAp		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	7836279 
RDBECOLITUC03563	ampC	RDBECOLIOPC02127	ampC	ampC;	ampCp	RDBECOLITMC00359	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	6329713;7010184;7559452;17326753 
RDBECOLITUC03564	eda	RDBECOLIOPC01404	edd-eda	eda;	edap1	RDBECOLITMC00272	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	1624451;21272324 
RDBECOLITUC03565	smtA-mukFEB	RDBECOLIOPC01753	smtA-mukFEB	mukB;mukE;mukF;cmoM;	cmoMp		[EXP-IEP:W][EXP-IEP-COREGULATION:W][EXP-IMP-POLAR-MUTATION:S]		S	8566713;8602138;31964733 
RDBECOLITUC03566	mobAB	RDBECOLIOPC00784	mobAB	mobB;mobA;	mobAp1		[EXP-IEP:W][EXP-IEP-COREGULATION:W]		W	7551035;33136147;12754220 
RDBECOLITUC03567	mobAB	RDBECOLIOPC00784	mobAB	mobB;mobA;	mobAp2		[EXP-IEP:W][EXP-IEP-COREGULATION:W]		W	7551035;33136147;12754220 
RDBECOLITUC03568	eda	RDBECOLIOPC01404	edd-eda	eda;	edap2	RDBECOLITMC00272	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	1624451;21272324 
RDBECOLITUC03569	eda	RDBECOLIOPC01404	edd-eda	eda;	edap3	RDBECOLITMC00272	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	1624451;21272324 
RDBECOLITUC03570	rseD-rpoE-rseABC	RDBECOLIOPC03603	rseD-rpoE-rseABC	rseD;rseC;rseB;rseA;rpoE;	rseDp4		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	7889935;9159522;19763168 
RDBECOLITUC03571	xapAB	RDBECOLIOPC03595	xapAB	xapB;xapA;	xapAp	RDBECOLITMC00367	[EXP-IEP-COREGULATION:W][EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IMP-POLAR-MUTATION:S]		S	21398637;7559336;32379825 
RDBECOLITUC03572	tauABCD	RDBECOLIOPC03327	tauABCD	tauD;tauC;tauB;tauA;	tauAp		[EXP-IMP-POLAR-MUTATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		S	15902464;8808933;32571968;31540875 
RDBECOLITUC03573	ychQA-kdsA	RDBECOLIOPC01798	ychQA-kdsA	kdsA;ychA;ychQ;	ychQp	RDBECOLITMC00043	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	7543480 
RDBECOLITUC03574	kdsA	RDBECOLIOPC01798	ychQA-kdsA	kdsA;	kdsAp	RDBECOLITMC00043	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	7543480 
RDBECOLITUC03575	metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp	RDBECOLIOPC03608	metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp	pnp;rpsO;truB;rbfA;infB;nusA;rimP;metY;	metYp2	RDBECOLITMC00363	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IMP-POLAR-MUTATION:S]		S	2849753;2990900 
RDBECOLITUC03576	metY	RDBECOLIOPC03608	metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp	metY;	metYp1	RDBECOLITMC00017,RDBECOLITMC00016	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		S	2843439;6364142 
RDBECOLITUC03577	arcA	RDBECOLIOPC03437	arcA	arcA;	arcAp1	RDBECOLITMC00003			None	8022271;23563322;21272324;23274360;28923010;15988767 
RDBECOLITUC03578	arcA	RDBECOLIOPC03437	arcA	arcA;	arcAp2	RDBECOLITMC00003			None	8022271;23274360;21272324 
RDBECOLITUC03579	arcA	RDBECOLIOPC03437	arcA	arcA;	arcAp3	RDBECOLITMC00003			None	8022271;23274360;21272324 
RDBECOLITUC03580	arcA	RDBECOLIOPC03437	arcA	arcA;	arcAp4	RDBECOLITMC00003			None	8022271;23274360;21272324 
RDBECOLITUC03581	arcA	RDBECOLIOPC03437	arcA	arcA;	arcAp6	RDBECOLITMC00003			None	8022271;23274360;21272324 
RDBECOLITUC03582	arcA	RDBECOLIOPC03437	arcA	arcA;	arcAp7	RDBECOLITMC00003			None	8022271;23274360;21272324 
RDBECOLITUC03583	arcA	RDBECOLIOPC03437	arcA	arcA;	arcAp5	RDBECOLITMC00003			None	8022271;23274360;21272324 
RDBECOLITUC03584	putA	RDBECOLIOPC01386	putA	putA;	putAp				None	3325781 
RDBECOLITUC03585	nmpC	RDBECOLIOPC00491	nmpC	nmpC;	nmpCp		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	3017988;8057841;29468195 
RDBECOLITUC03586	cydAB	RDBECOLIOPC03593	cydAB	cydB;cydA;	cydAp2				None	8824175;23274360;32385082 
RDBECOLITUC03587	cutA	RDBECOLIOPC01079	cutA	cutA;	cutAp		[EXP-IMP-POLAR-MUTATION:S]		S	7623667 
RDBECOLITUC03588	cmk-rpsA	RDBECOLIOPC03575	rpsA-ihfB	rpsA;cmk;	cmkp	RDBECOLITMC00211	[EXP-IMP-POLAR-MUTATION:S]		S	7836281;6384724;12754220 
RDBECOLITUC03589	ybgA-phr	RDBECOLIOPC02896	ybgA-phr	phr;ybgA;	ybgAp1		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	7651327 
RDBECOLITUC03590	napFDAGHBC-ccmABCDEFGH	RDBECOLIOPC01540	napFDAGHBC-ccmABCDEFGH	ccmH;ccmG;ccmF;ccmE;ccmD;ccmC;ccmB;ccmA;napC;napB;napH;napG;napA;napD;napF;	napFp2				None	7643383;8830238;19656291 
RDBECOLITUC03591	phr	RDBECOLIOPC02896	ybgA-phr	phr;	phrp				None	7651327 
RDBECOLITUC03592	plaR	RDBECOLIOPC01429	plaR	plaR;	plaRp		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	10913096 
RDBECOLITUC03593	gadBC	RDBECOLIOPC03512	gadBC	gadC;gadB;	gadBp	RDBECOLITMC00307	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		S	12867478;17919280;10383761;11238978;12657059;32385082;21571995;15795232;19767843;17185552;31186337;20470880;8455549 
RDBECOLITUC03594	trpCBA	RDBECOLIOPC03145	trpLEDCBA	trpA;trpB;trpC;	trpCp		[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IMP-POLAR-MUTATION:S]		S	4866380;5323613;5339605;7038627;12754220 
RDBECOLITUC03595	glpEGR	RDBECOLIOPC03420	glpEGR	glpR;glpG;glpE;	glpEp	RDBECOLITMC00308	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	8955387;1846566;31823602 
RDBECOLITUC03596	glpGR	RDBECOLIOPC03420	glpEGR	glpR;glpG;	glpGp	RDBECOLITMC00308	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	9524241;8955387 
RDBECOLITUC03597	glpR	RDBECOLIOPC03420	glpEGR	glpR;	glpRp1	RDBECOLITMC00308	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	9524241;8955387 
RDBECOLITUC03598	glpR	RDBECOLIOPC03420	glpEGR	glpR;	glpRp2	RDBECOLITMC00308	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	9524241;8955387 
RDBECOLITUC03599	cmr	RDBECOLIOPC03445	cmr	mdfA;	cmrp1	RDBECOLITMC00309	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	8655497;17426813 
RDBECOLITUC03600	hydN-hypF	RDBECOLIOPC03194	hydN-hypF	hypF;hydN;	hydNp		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	8661925 
RDBECOLITUC03601	acpP-fabF	RDBECOLIOPC03600	rpmF-plsX-fabHDG	fabF;acpP;	acpPp		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	8655562 
RDBECOLITUC03602	fabDG-acpP	RDBECOLIOPC03600	rpmF-plsX-fabHDG	acpP;fabG;fabD;			[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	8655562 
RDBECOLITUC03603	fabG-acpP	RDBECOLIOPC03600	rpmF-plsX-fabHDG	acpP;fabG;			[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	1556094;8655562 
RDBECOLITUC03604	dadAX	RDBECOLIOPC03001	dadAX	dadX;dadA;	dadAp1		[EXP-IEP-COREGULATION:W][IC-ADJ-GENES-SAME-BIO-PROCESS:W]		W	3920477;7906689;32211022;31992590;31964733 
RDBECOLITUC03605	dadAX	RDBECOLIOPC03001	dadAX	dadX;dadA;	dadAp3		[EXP-IEP-COREGULATION:W][IC-ADJ-GENES-SAME-BIO-PROCESS:W]		W	3920477;7906689;32211022;31964733 
RDBECOLITUC03606	garPLRK-rnpB	RDBECOLIOPC03288	garPLRK-rnpB	rnpB;garK;garR;garL;garP;	garPp	RDBECOLITMC00310	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	10762278;7489504 
RDBECOLITUC03607	rnc-era-recO-pdxJ-acpS	RDBECOLIOPC02497	rnc-era-recO-pdxJ-acpS	acpS;pdxJ;recO;era;rnc;	rncp		[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IMP-POLAR-MUTATION:S]	[AE(EXP-IDA-TRANSCRIPT-LEN-DETERMINATION/EXP-IMP-POLAR-MUTATION):C]	C	8971718;31964733 
RDBECOLITUC03608	pdxJ-acpS	RDBECOLIOPC02497	rnc-era-recO-pdxJ-acpS	acpS;pdxJ;	pdxJp		[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IMP-POLAR-MUTATION:S]	[AE(EXP-IDA-TRANSCRIPT-LEN-DETERMINATION/EXP-IMP-POLAR-MUTATION):C]	C	8971718 
RDBECOLITUC03609	hupA	RDBECOLIOPC00518	hupA	hupA;	hupAp	RDBECOLITMC00311	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	2187099 
RDBECOLITUC03610	hupB	RDBECOLIOPC02069	hupB	hupB;	hupBp1	RDBECOLITMC00312,RDBECOLITMC00313	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	2187099 
RDBECOLITUC03611	hupB	RDBECOLIOPC02069	hupB	hupB;	hupBp2	RDBECOLITMC00312,RDBECOLITMC00313	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	2187099 
RDBECOLITUC03612	hupB	RDBECOLIOPC02069	hupB	hupB;	hupBp3	RDBECOLITMC00312,RDBECOLITMC00313	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	2187099 
RDBECOLITUC03613	hupB	RDBECOLIOPC02069	hupB	hupB;	hupBp4	RDBECOLITMC00312,RDBECOLITMC00313	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	2187099;8913296 
RDBECOLITUC03614	xseA	RDBECOLIOPC00750	xseA	xseA;	xseAp				None	10856643 
RDBECOLITUC03615	paaZ	RDBECOLIOPC02085	paaZ	paaZ;	paaZp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	9748275 
RDBECOLITUC03616	feaR	RDBECOLIOPC03594	feaR	feaR;	feaRp		[EXP-IDA-BOUNDARIES-DEFINED:W]		W	8631685 
RDBECOLITUC03617	cfa	RDBECOLIOPC03494	cfa	cfa;	cfap1		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	8022273;15716429;16420371;11244055;18331469 
RDBECOLITUC03618	cfa	RDBECOLIOPC03494	cfa	cfa;	cfap2		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	8022273;15716429;16420371;11244055;18331469 
RDBECOLITUC03619	relA-mazEF	RDBECOLIOPC03285	relA-mazEF	mazF;mazE;relA;	relAp1		[EXP-IEP:W][EXP-IEP-COREGULATION:W]		W	8226627;2844820;18430135;19702577 
RDBECOLITUC03620	mazEFG	RDBECOLIOPC03285	relA-mazEF	mazG;mazF;mazE;	mazEp1		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][IC-ADJ-GENES-SAME-BIO-PROCESS:W][EXP-IEP-COREGULATION:W]		S	11071896;16390452;2844820;8226627;8650219;19251848 
RDBECOLITUC03621	mazEFG	RDBECOLIOPC03285	relA-mazEF	mazG;mazF;mazE;	mazEp2		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][IC-ADJ-GENES-SAME-BIO-PROCESS:W][EXP-IEP-COREGULATION:W]		S	11071896;16390452;2844820;8226627;8650219;19251848 
RDBECOLITUC03622	ilvLXG_1G_2MEDA	RDBECOLIOPC03607	ilvLXG_1G_2MEDA	ilvX;ilvG;ilvA;ilvD;ilvE;ilvM;ilvL;	ilvLp1	RDBECOLITMC00015,RDBECOLITMC00314	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		S	2642900;2985538;3550695;9068661;6252193 
RDBECOLITUC03623	ilvLXG_1G_2MEDA	RDBECOLIOPC03607	ilvLXG_1G_2MEDA	ilvX;ilvG;ilvA;ilvD;ilvE;ilvM;ilvL;	ilvLp2	RDBECOLITMC00015,RDBECOLITMC00314	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]		S	2642900;2985538;3550695;9068661;6252193 
RDBECOLITUC03624	ilvEDA	RDBECOLIOPC03607	ilvLXG_1G_2MEDA	ilvA;ilvD;ilvE;	ilvEp3	RDBECOLITMC00015,RDBECOLITMC00314	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	2985538;3917997;2642900;31964733 
RDBECOLITUC03625	poxB	RDBECOLIOPC02383	poxB-ltaE-ybjT	poxB;	poxBp1		[EXP-IEP:W]		W	8022274;33417680 
RDBECOLITUC03626	xthA	RDBECOLIOPC02476	xthA	xthA;	xthAp		[COMP-AINF:W]		W	34942039 
RDBECOLITUC03627	rnpB	RDBECOLIOPC03288	garPLRK-rnpB	rnpB;	rnpBp	RDBECOLITMC00261,RDBECOLITMC00262,RDBECOLITMC00263	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	7489504;15879709;31964733 
RDBECOLITUC03628	tpx	RDBECOLIOPC00507	tpx	tpx;	tpxp		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	8630014 
RDBECOLITUC03629	adhE	RDBECOLIOPC02643	adhE	adhE;	adhEp2				None	8423158;8763968;31964733 
RDBECOLITUC03630	pqiABC	RDBECOLIOPC03315	pqiABC	pqiC;pqiB;pqiA;	pqiAp1		[EXP-IMP-POLAR-MUTATION:S]		S	27795327;8899708 
RDBECOLITUC03631	pqiABC	RDBECOLIOPC03315	pqiABC	pqiC;pqiB;pqiA;	pqiAp2		[EXP-IMP-POLAR-MUTATION:S]		S	27795327;8899708 
RDBECOLITUC03632	rpsA-ihfB	RDBECOLIOPC03575	rpsA-ihfB	ihfB;rpsA;	rpsAp1	RDBECOLITMC00213	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	8973312;28347827;12754220 
RDBECOLITUC03633	rpsA-ihfB	RDBECOLIOPC03575	rpsA-ihfB	ihfB;rpsA;	rpsAp3	RDBECOLITMC00213	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	8973312;28347827;12754220 
RDBECOLITUC03634	hlyE	RDBECOLIOPC02540	hlyE	hlyE;	hlyEp		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	8861216;15208313;14996792;10027972;15813739;17892462;32849447 
RDBECOLITUC03635	rnb	RDBECOLIOPC02633	rnb	rnb;	rnbp1	RDBECOLITMC00316	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	8932710 
RDBECOLITUC03636	rnb	RDBECOLIOPC02633	rnb	rnb;	rnbp2	RDBECOLITMC00316	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	8932710 
RDBECOLITUC03637	degP	RDBECOLIOPC02102	degP	degP;	degPp		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][COMP-AINF:W]		S	18710431;17426813;16952953 
RDBECOLITUC03638	gadAX	RDBECOLIOPC02867	gadXW	gadX;gadA;	gadAp	RDBECOLITMC00281	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]		S	11976288;12867478;17919280;12657059;21571995;15795232;22056927;19767843;17185552;23274360;20470880 
RDBECOLITUC03639	glnK-amtB	RDBECOLIOPC00181	glnK-amtB	amtB;glnK;	glnKp	RDBECOLITMC00317	[EXP-IDA-BOUNDARIES-DEFINED:W]		W	8843440;21272324;16740928 
RDBECOLITUC03640	yiaKLMNO-lyx-sgbHUE	RDBECOLIOPC02474	yiaKLMNO-lyx-sgbHUE	yiaM;sgbE;sgbU;sgbH;lyxK;yiaO;yiaN;yiaL;yiaK;	yiaKp1		[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IMP-POLAR-MUTATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]	[AE(EXP-IDA-TRANSCRIPT-LEN-DETERMINATION/EXP-IMP-POLAR-MUTATION):C]	C	10913096;10913097;11741871 
RDBECOLITUC03641	dnaAN-recF	RDBECOLIOPC03584	dnaAN-recF	recF;dnaN;dnaA;	dnaAp2				None	1883890;8045420;23092251 
